customer_id,age,tenure_months,monthly_recharge,data_usage_gb,num_complaints,plan_type,region,avg_call_drops,churned
5111,42,58,783.14,27.77,7,prepaid,north,12,1
5112,60,34,875.27,0.67,2,prepaid,east,9,0
5113,38,0,119.93,24.83,1,postpaid,south,0,1
5114,19,10,407.33,2.46,0,postpaid,north,10,1
5115,37,42,644.61,10.97,0,postpaid,north,4,0
5116,55,78,962.93,2.89,2,prepaid,north,8,0
5117,36,40,947.62,37.82,7,prepaid,south,10,1
5118,22,5,358.01,9.96,0,postpaid,north,12,1
5119,28,14,688.33,53.22,2,postpaid,east,11,1
5120,27,17,383.34,9.74,7,postpaid,west,13,1
5121,66,44,818.17,6.25,7,prepaid,east,14,1
5122,52,13,223.96,2.91,3,prepaid,west,14,1
5123,40,3,700.48,34.47,4,prepaid,north,14,1
5124,57,78,580.66,2.42,4,postpaid,east,9,1
5125,40,51,888.06,30.71,5,prepaid,north,9,0
5126,19,26,356.45,19.12,3,prepaid,north,1,0
5127,64,2,412.66,39.3,5,prepaid,east,14,1
5128,47,42,594.67,36.31,2,postpaid,east,6,1
5129,46,75,900.19,49.05,4,prepaid,north,1,0
5130,20,34,862.98,26.89,5,postpaid,west,4,1
5131,23,11,482.54,37.49,6,prepaid,north,4,1
5132,23,69,277.72,22.22,3,postpaid,west,5,0
5133,61,27,440.44,10.36,2,prepaid,west,12,1
5134,28,50,961.58,41.13,4,prepaid,west,3,0
5135,38,82,410.3,26.44,5,prepaid,south,9,0
5136,46,64,744.22,49.82,2,postpaid,west,5,0
5137,47,46,929.36,18.62,3,postpaid,west,6,0
5138,60,48,228.21,43.81,3,prepaid,east,11,1
5139,42,2,129.06,37.55,5,prepaid,east,7,1
5140,68,51,125.89,35.95,5,prepaid,east,0,0
5141,23,13,535.98,11.14,1,prepaid,west,12,1
5142,53,38,501.52,50.42,2,postpaid,east,0,0
5143,37,51,594.49,17.85,6,prepaid,south,11,1
5144,51,57,171.28,46.92,7,postpaid,north,4,1
5145,24,45,598.72,7.12,5,postpaid,south,14,1
5146,22,80,766.35,17.75,0,prepaid,north,3,0
5147,34,69,331.12,51.96,4,prepaid,east,1,0
5148,19,32,899.01,28.63,4,postpaid,east,13,1
5149,54,39,106.03,14.31,4,prepaid,north,13,1
5150,18,3,383.27,24.41,6,prepaid,south,5,1
5151,18,0,540.96,8.1,0,prepaid,south,13,0
5152,31,63,357.11,2.25,6,prepaid,south,5,1
5153,20,41,991.49,9.89,1,prepaid,east,2,0
5154,26,49,242.19,34.71,5,postpaid,north,11,1
5155,33,40,398.87,11.19,2,prepaid,north,4,0
5156,53,67,552.82,37.91,5,prepaid,south,4,0
5157,23,80,108.67,40.91,0,prepaid,east,0,0
5158,46,2,632.74,57.6,2,prepaid,north,14,0
5159,63,62,224.25,53.84,0,postpaid,south,1,0
5160,68,74,982.24,12.04,2,postpaid,north,4,0
5161,53,5,842.8,57.71,1,postpaid,north,1,0
5162,38,67,629.29,30.71,6,postpaid,south,6,0
5163,65,5,469.04,54.51,5,prepaid,east,2,1
5164,33,5,927.49,32.42,4,prepaid,east,5,0
5165,32,49,350.92,48.47,0,prepaid,south,4,0
5166,66,56,481.79,59.15,0,postpaid,south,0,0
5167,36,28,154.36,10.51,6,prepaid,south,3,1
5168,60,54,172.91,31.73,7,prepaid,east,12,1
5169,60,82,551.42,40.96,1,prepaid,east,4,0
5170,34,23,988.9,25.76,4,prepaid,east,4,1
5171,54,31,411.39,10.99,4,prepaid,east,9,1
5172,57,13,546.09,55.73,5,prepaid,north,11,0
5173,31,71,326.43,8.82,7,postpaid,west,1,1
5174,25,66,563.89,29.71,2,prepaid,south,12,0
5175,54,36,128.47,50.99,3,postpaid,north,7,1
5176,33,18,759.82,55.94,1,prepaid,north,3,0
5177,19,5,567.77,9.24,0,postpaid,east,6,1
5178,59,20,697.25,43.21,5,postpaid,north,0,1
5179,30,75,740.76,36.14,5,postpaid,south,0,0
5180,50,81,524.34,43.87,4,postpaid,south,12,0
5181,30,48,200.39,6.04,1,prepaid,west,1,0
5182,26,25,588.87,35.3,0,prepaid,east,0,0
5183,50,5,278.96,30.14,7,postpaid,north,0,1
5184,39,30,234.4,51.0,0,postpaid,north,7,0
5185,40,36,513.07,8.69,7,postpaid,north,8,1
5186,57,31,678.78,30.31,0,prepaid,east,9,1
5187,67,28,267.92,26.11,4,prepaid,east,3,0
5188,33,32,136.6,18.71,0,prepaid,north,5,1
5189,46,56,188.65,11.43,6,postpaid,west,5,1
5190,51,46,136.51,50.41,7,prepaid,east,5,1
5191,35,3,332.77,53.83,0,postpaid,south,3,0
5192,44,16,622.61,10.57,5,prepaid,south,6,1
5193,18,50,666.31,53.51,4,postpaid,west,8,1
5194,41,57,532.5,47.12,1,prepaid,east,0,0
5195,21,60,481.58,44.96,5,postpaid,east,2,0
5196,42,41,331.61,5.09,6,postpaid,south,6,1
5197,28,35,875.37,23.37,0,prepaid,south,14,0
5198,23,61,634.08,6.42,2,postpaid,east,5,0
5199,69,82,814.19,40.73,3,postpaid,west,2,0
5200,38,46,652.72,15.58,4,postpaid,north,8,1
5201,45,39,593.77,26.76,3,prepaid,north,3,1
5202,68,27,857.46,10.3,4,prepaid,east,6,0
5203,61,62,356.05,4.69,5,prepaid,north,13,1
5204,24,55,698.76,4.66,0,prepaid,west,7,0
5205,28,79,731.37,3.02,4,prepaid,east,5,0
5206,30,24,919.51,41.74,0,prepaid,north,5,0
5207,28,38,260.21,21.53,1,prepaid,south,14,1
5208,44,83,337.69,7.08,7,prepaid,north,1,0
5209,52,55,365.22,14.27,4,postpaid,north,4,0
5210,25,2,930.25,47.47,0,prepaid,west,7,0
5211,54,49,402.02,45.17,4,postpaid,north,5,1
5212,32,66,680.86,26.19,4,prepaid,east,4,0
5213,47,75,949.75,49.58,0,prepaid,north,5,0
5214,47,18,385.87,4.93,5,postpaid,north,10,1
5215,68,10,314.79,24.83,6,postpaid,south,1,1
5216,34,26,301.81,46.59,0,postpaid,west,10,1
5217,56,16,463.06,44.39,7,postpaid,west,10,1
5218,38,8,212.06,57.72,4,prepaid,west,12,1
5219,40,60,553.86,8.36,6,prepaid,north,2,0
5220,67,28,805.82,49.12,6,prepaid,north,7,0
5221,42,22,348.57,27.25,0,postpaid,west,3,1
5222,48,43,697.14,33.37,0,prepaid,east,8,0
5223,33,20,930.83,1.8,7,prepaid,north,6,1
5224,37,47,859.4,37.99,1,prepaid,south,3,0
5225,57,68,404.09,25.19,3,prepaid,west,5,1
5226,53,36,286.28,27.68,3,prepaid,north,3,0
5227,63,64,232.07,45.54,1,prepaid,north,13,0
5228,39,31,232.03,7.03,6,postpaid,east,2,1
5229,30,50,600.61,51.42,7,prepaid,south,1,0
5230,36,51,318.98,8.08,2,postpaid,north,6,1
5231,39,82,567.61,58.31,5,prepaid,east,13,0
5232,67,50,591.89,7.38,5,prepaid,north,13,0
5233,31,29,994.5,56.12,4,prepaid,north,6,0
5234,38,55,193.96,10.6,0,prepaid,east,1,0
5235,22,73,186.33,18.55,1,prepaid,west,6,0
5236,43,11,355.94,51.49,5,prepaid,east,3,0
5237,51,5,655.1,5.51,4,prepaid,north,7,1
5238,36,71,333.46,46.29,7,prepaid,east,9,1
5239,46,36,455.54,5.29,3,postpaid,north,4,1
5240,57,24,969.71,10.27,2,postpaid,south,14,0
5241,28,71,510.57,56.51,7,postpaid,south,9,1
5242,39,0,780.66,38.22,6,postpaid,north,5,1
5243,29,47,986.39,30.03,3,prepaid,east,12,0
5244,55,7,424.76,48.83,2,postpaid,north,11,1
5245,55,40,841.15,9.01,3,postpaid,north,11,1
5246,53,60,626.9,46.4,4,prepaid,east,6,0
5247,61,78,144.58,13.83,6,postpaid,east,1,0
5248,56,46,499.1,35.1,0,prepaid,west,4,0
5249,60,78,551.39,27.38,2,prepaid,south,9,0
5250,65,30,351.9,39.2,3,postpaid,west,13,1
5251,27,78,391.87,35.35,4,prepaid,north,11,0
5252,51,29,202.07,15.89,7,prepaid,north,6,1
5253,44,2,406.5,28.63,3,postpaid,east,13,1
5254,56,48,207.22,44.82,6,prepaid,north,7,1
5255,29,55,123.31,23.19,7,postpaid,south,8,1
5256,41,52,148.35,16.17,6,prepaid,south,0,1
5257,26,67,161.09,44.23,2,prepaid,north,6,0
5258,27,75,583.01,12.19,0,prepaid,north,2,0
5259,68,75,970.83,52.22,0,prepaid,south,12,0
5260,31,46,569.24,45.85,1,prepaid,east,12,0
5261,59,68,581.41,49.95,2,prepaid,west,12,0
5262,30,54,249.44,25.22,0,prepaid,west,9,0
5263,56,72,633.32,31.29,0,prepaid,west,11,0
5264,49,40,283.23,25.72,3,prepaid,south,14,0
5265,25,41,608.13,27.4,4,postpaid,south,2,1
5266,42,43,952.88,12.19,7,prepaid,north,4,1
5267,30,7,112.78,31.44,7,prepaid,north,0,1
5268,50,16,413.56,29.73,7,prepaid,west,3,1
5269,62,81,985.98,9.28,6,prepaid,south,7,1
5270,34,45,192.85,44.3,3,prepaid,south,9,1
5271,43,28,663.13,35.8,7,prepaid,south,0,0
5272,52,48,406.15,10.46,7,prepaid,west,2,1
5273,59,7,275.41,1.2,3,postpaid,south,0,1
5274,32,5,252.3,34.12,1,prepaid,south,13,1
5275,23,9,404.63,6.0,4,prepaid,south,6,1
5276,67,69,521.4,45.1,1,prepaid,north,9,0
5277,53,34,671.94,46.3,1,prepaid,north,10,0
5278,36,29,993.35,45.58,1,prepaid,east,7,0
5279,63,17,169.09,19.04,6,postpaid,north,11,1
5280,33,62,353.32,40.12,5,postpaid,east,6,1
5281,68,37,421.01,26.63,2,postpaid,east,10,1
5282,49,71,135.36,12.55,4,prepaid,east,9,1
5283,27,24,866.42,41.49,1,prepaid,south,8,0
5284,35,20,274.35,31.77,1,prepaid,east,7,1
5285,55,6,711.6,44.4,1,prepaid,east,13,0
5286,39,66,601.12,26.6,7,prepaid,east,11,1
5287,18,55,618.73,29.58,0,prepaid,east,2,0
5288,56,70,793.77,30.81,2,prepaid,north,11,0
5289,20,0,331.2,26.74,5,prepaid,east,14,1
5290,61,21,777.78,47.78,1,postpaid,east,11,1
5291,22,7,411.24,51.19,1,prepaid,west,7,1
5292,42,66,273.71,35.34,5,prepaid,west,3,1
5293,47,18,183.34,15.7,6,postpaid,east,2,1
5294,18,66,409.47,50.92,0,prepaid,north,8,0
5295,61,17,480.46,44.79,0,prepaid,south,8,0
5296,41,19,337.7,55.95,2,prepaid,east,8,0
5297,42,45,907.23,42.71,3,postpaid,south,7,1
5298,42,80,866.08,37.13,1,prepaid,north,7,0
5299,54,72,298.96,32.25,7,postpaid,west,11,1
5300,30,33,633.88,8.64,5,postpaid,north,9,1
5301,18,0,941.98,47.67,4,postpaid,west,1,1
5302,35,18,978.88,5.23,5,postpaid,west,5,1
5303,19,17,733.8,14.65,6,prepaid,south,14,1
5304,28,26,217.85,58.9,3,postpaid,west,9,0
5305,65,67,476.63,32.55,6,prepaid,south,0,0
5306,49,54,651.04,12.45,5,postpaid,north,4,1
5307,20,61,558.66,57.6,1,postpaid,north,11,0
5308,21,75,947.99,51.76,1,postpaid,east,9,0
5309,34,31,394.22,8.35,6,postpaid,east,10,1
5310,35,82,477.31,8.89,5,prepaid,south,3,0
5311,50,40,302.7,50.5,3,postpaid,north,5,0
5312,27,65,646.58,8.85,4,prepaid,east,8,0
5313,53,62,634.72,14.52,6,postpaid,north,13,1
5314,20,7,143.38,9.36,0,prepaid,south,12,1
5315,37,69,801.72,22.07,2,postpaid,east,4,0
5316,57,16,659.24,11.57,2,prepaid,east,1,0
5317,19,17,99.96,12.1,3,prepaid,east,3,1
5318,45,32,579.77,4.72,3,postpaid,east,5,1
5319,41,10,169.93,50.88,1,postpaid,west,8,0
5320,19,38,689.48,4.29,5,prepaid,west,8,1
5321,20,83,797.95,24.24,4,prepaid,south,9,0
5322,24,23,969.4,26.87,4,prepaid,south,7,1
5323,41,12,313.83,16.61,0,prepaid,south,12,1
5324,18,2,129.73,53.6,4,prepaid,east,0,1
5325,19,12,722.42,52.42,2,postpaid,north,7,0
5326,37,37,172.43,16.36,2,prepaid,north,3,1
5327,52,55,278.98,52.11,1,postpaid,south,11,0
5328,24,16,924.68,50.07,0,postpaid,east,3,0
5329,43,30,814.63,23.38,7,prepaid,north,10,1
5330,65,27,833.03,24.03,1,postpaid,east,5,0
5331,53,65,288.28,16.67,3,prepaid,north,6,0
5332,53,8,949.1,48.22,3,prepaid,south,11,1
5333,36,42,686.81,26.61,6,prepaid,west,9,1
5334,62,54,929.22,26.2,2,postpaid,north,12,0
5335,22,59,742.48,35.39,2,prepaid,east,8,0
5336,60,81,227.47,47.36,3,prepaid,south,12,0
5337,43,70,316.87,27.1,2,postpaid,south,2,0
5338,50,40,148.84,2.39,7,prepaid,north,14,1
5339,35,81,640.66,37.89,2,postpaid,south,9,0
5340,59,77,171.74,9.51,6,prepaid,west,2,1
5341,60,69,494.82,45.7,6,postpaid,west,2,1
5342,18,53,531.87,4.54,4,prepaid,north,0,0
5343,24,34,814.01,14.61,1,prepaid,east,5,0
5344,24,35,975.14,15.25,5,prepaid,east,5,1
5345,62,0,650.69,5.15,3,postpaid,east,11,1
5346,54,19,661.84,33.84,4,postpaid,south,14,1
5347,45,13,173.16,57.43,2,postpaid,west,4,1
5348,30,4,961.13,40.76,0,postpaid,north,12,0
5349,68,29,490.12,54.5,6,prepaid,north,10,1
5350,36,82,973.78,31.7,3,prepaid,west,3,0
5351,66,68,331.0,34.79,4,postpaid,north,8,1
5352,53,57,570.65,0.87,4,prepaid,south,12,1
5353,36,70,702.1,38.8,3,postpaid,south,10,0
5354,42,26,785.24,35.68,7,postpaid,south,2,1
5355,39,34,428.32,1.4,4,postpaid,west,7,1
5356,66,18,132.04,29.96,1,prepaid,north,10,1
5357,49,48,351.51,1.09,1,prepaid,north,3,1
5358,44,37,189.61,17.1,7,prepaid,north,13,1
5359,30,65,341.0,32.01,6,prepaid,south,10,0
5360,27,21,276.25,7.43,5,prepaid,north,2,1
5361,67,13,886.12,38.26,1,prepaid,north,9,1
5362,24,20,581.22,12.45,0,postpaid,west,14,1
5363,62,51,163.71,10.32,7,postpaid,south,13,1
5364,53,2,359.88,59.13,7,postpaid,east,5,1
5365,54,11,675.42,57.54,6,postpaid,east,14,1
5366,34,74,236.08,31.83,2,prepaid,east,1,0
5367,59,47,160.37,28.02,1,prepaid,north,8,1
5368,52,68,470.22,26.84,7,prepaid,east,2,1
5369,66,76,445.1,26.18,5,prepaid,west,3,0
5370,51,49,491.03,40.65,0,prepaid,west,11,0
5371,21,29,516.6,47.66,3,prepaid,east,4,0
5372,20,61,337.12,3.71,5,postpaid,east,2,1
5373,55,62,215.4,10.31,3,prepaid,south,7,0
5374,64,62,286.27,27.24,6,postpaid,south,2,0
5375,32,3,201.46,15.91,7,postpaid,west,6,1
5376,43,15,797.94,18.24,6,prepaid,north,1,1
5377,65,40,589.86,34.73,5,prepaid,east,3,1
5378,27,45,976.04,56.17,5,postpaid,west,8,0
5379,58,48,453.84,20.79,7,postpaid,west,7,1
5380,34,30,289.5,52.29,7,prepaid,east,11,1
5381,25,55,495.47,24.06,0,prepaid,east,11,0
5382,51,49,372.39,25.67,5,prepaid,east,12,1
5383,32,19,426.01,50.21,0,prepaid,east,8,0
5384,64,1,323.46,47.13,3,prepaid,east,12,1
5385,31,61,201.93,37.3,4,prepaid,east,3,0
5386,38,56,704.74,16.34,3,postpaid,west,14,1
5387,23,0,493.19,15.44,6,postpaid,east,13,1
5388,53,81,202.19,1.63,3,prepaid,west,9,0
5389,41,4,517.99,10.78,7,prepaid,south,11,1
5390,55,7,647.88,24.72,6,postpaid,south,1,1
5391,58,58,667.01,26.7,1,prepaid,east,8,0
5392,37,61,375.64,9.67,2,prepaid,west,10,0
5393,25,54,942.09,4.61,6,postpaid,west,14,1
5394,65,55,767.19,17.64,0,postpaid,west,12,0
5395,40,36,243.38,10.16,7,postpaid,north,4,1
5396,69,52,485.25,44.44,7,postpaid,east,13,1
5397,65,23,111.99,6.64,4,postpaid,south,0,1
5398,19,52,906.58,47.87,4,prepaid,north,3,0
5399,46,17,370.21,25.86,2,prepaid,east,7,0
5400,33,53,831.8,19.64,2,prepaid,south,10,0
5401,31,65,903.96,5.23,0,postpaid,east,13,0
5402,36,66,611.43,24.61,4,prepaid,east,9,0
5403,52,39,658.02,11.58,7,prepaid,south,7,1
5404,29,52,464.85,1.96,5,postpaid,west,4,1
5405,43,14,690.82,28.37,2,prepaid,east,0,1
5406,50,56,134.6,28.99,0,postpaid,north,13,0
5407,23,38,803.72,30.2,7,postpaid,south,12,1
5408,64,57,294.22,39.8,3,postpaid,east,1,1
5409,63,72,201.57,13.55,5,postpaid,west,9,1
5410,56,29,312.42,45.63,5,prepaid,south,5,1
5411,25,72,461.99,46.07,6,postpaid,north,1,0
5412,64,43,159.62,11.75,7,prepaid,south,9,1
5413,34,0,676.83,5.93,0,prepaid,east,2,0
5414,35,71,962.37,20.69,4,prepaid,east,2,0
5415,42,47,114.31,59.53,0,prepaid,west,11,0
5416,23,41,814.23,22.88,5,postpaid,west,2,0
5417,31,26,713.34,17.81,2,prepaid,north,12,1
5418,48,41,768.64,6.17,3,postpaid,south,5,1
5419,25,56,376.96,2.39,3,prepaid,south,6,0
5420,24,5,565.47,15.06,0,prepaid,north,13,1
5421,27,31,212.33,20.69,0,prepaid,east,8,1
5422,58,18,549.55,56.16,6,prepaid,west,10,1
5423,59,13,154.36,37.69,2,prepaid,north,5,1
5424,63,62,115.5,11.77,1,prepaid,west,6,0
5425,31,70,624.14,5.57,6,prepaid,north,13,1
5426,65,61,262.07,7.95,3,prepaid,north,7,1
5427,58,5,891.98,22.35,0,prepaid,north,3,0
5428,55,5,299.42,59.07,2,prepaid,south,8,1
5429,57,75,758.19,19.86,6,postpaid,east,5,0
5430,48,11,500.04,47.81,4,postpaid,west,6,0
5431,37,59,927.97,3.57,6,prepaid,south,8,0
5432,26,24,716.09,11.39,1,prepaid,west,6,0
5433,55,1,858.72,20.71,1,postpaid,west,3,0
5434,39,58,800.73,39.87,6,prepaid,east,7,0
5435,19,52,309.83,32.2,4,prepaid,north,1,0
5436,44,33,635.53,20.88,3,prepaid,east,0,0
5437,19,7,358.11,1.5,6,postpaid,west,0,1
5438,69,47,931.53,0.59,4,prepaid,west,9,1
5439,20,32,932.96,57.61,4,postpaid,west,10,1
5440,43,80,302.59,25.81,0,prepaid,east,9,0
5441,42,7,465.74,50.17,5,prepaid,east,4,1
5442,49,39,786.76,58.47,7,postpaid,north,3,1
5443,46,6,660.13,49.88,6,prepaid,east,6,1
5444,42,78,826.75,12.36,6,postpaid,north,12,0
5445,19,73,877.07,45.92,4,prepaid,north,5,0
5446,33,26,630.31,19.82,1,postpaid,south,12,1
5447,57,37,402.15,35.95,5,prepaid,west,4,1
5448,46,11,899.69,24.43,6,postpaid,north,12,1
5449,23,38,609.18,15.7,3,postpaid,east,5,0
5450,60,21,499.17,53.35,7,postpaid,north,14,1
5451,42,22,327.64,46.4,6,prepaid,south,0,1
5452,48,9,512.62,14.65,6,postpaid,south,13,1
5453,42,61,125.57,42.24,0,prepaid,east,7,0
5454,31,6,841.19,22.94,4,postpaid,east,8,1
5455,39,71,676.49,40.58,2,prepaid,east,2,0
5456,44,73,525.52,20.9,2,postpaid,south,4,0
5457,38,47,99.54,39.61,3,prepaid,south,7,1
5458,36,16,985.39,43.32,4,prepaid,south,8,0
5459,53,32,225.7,57.67,5,postpaid,north,3,0
5460,37,40,245.36,16.24,4,prepaid,east,1,1
5461,32,28,925.53,24.24,7,prepaid,south,12,1
5462,68,0,309.82,28.54,7,postpaid,south,8,1
5463,52,32,390.95,10.4,4,postpaid,west,11,1
5464,48,29,693.13,13.53,0,prepaid,south,4,0
5465,21,34,417.5,39.77,0,prepaid,east,10,0
5466,53,2,445.84,5.27,1,prepaid,south,0,1
5467,20,40,591.73,59.93,4,prepaid,west,13,1
5468,24,70,324.82,16.28,1,postpaid,north,9,0
5469,65,54,907.93,33.65,3,prepaid,north,6,0
5470,62,49,188.95,4.89,1,prepaid,west,12,0
5471,43,73,903.95,42.57,1,postpaid,east,0,0
5472,58,33,925.24,19.4,5,postpaid,west,11,1
5473,24,27,779.58,58.8,1,postpaid,west,2,0
5474,20,77,193.24,55.85,0,postpaid,east,4,0
5475,60,0,578.86,12.46,2,postpaid,east,8,1
5476,36,22,576.2,35.53,3,prepaid,west,13,1
5477,39,39,715.28,35.33,6,prepaid,north,14,1
5478,65,60,735.23,47.33,0,prepaid,west,12,0
5479,55,17,957.97,48.96,0,prepaid,north,8,0
5480,69,32,151.24,7.66,7,postpaid,north,2,1
5481,47,55,135.67,30.54,7,prepaid,south,2,1
5482,54,70,355.96,31.8,1,prepaid,north,7,0
5483,35,40,439.4,22.72,1,prepaid,north,10,1
5484,55,58,215.16,43.92,0,prepaid,south,13,0
5485,50,39,824.4,16.54,6,prepaid,west,12,1
5486,60,1,386.72,28.23,7,postpaid,west,14,1
5487,32,55,832.69,50.08,5,postpaid,east,0,0
5488,25,15,958.57,13.73,0,prepaid,south,11,1
5489,47,40,701.66,36.43,5,prepaid,south,11,1
5490,62,1,513.25,24.74,5,postpaid,east,9,1
5491,53,78,100.42,12.16,2,prepaid,west,14,0
5492,18,57,395.8,42.38,6,postpaid,east,14,1
5493,50,60,384.64,52.9,3,prepaid,north,6,0
5494,38,75,450.02,15.68,1,postpaid,north,4,0
5495,22,79,287.74,12.87,4,postpaid,east,1,0
5496,23,33,107.59,29.68,0,prepaid,north,2,0
5497,28,1,857.5,26.9,6,prepaid,east,6,1
5498,19,18,798.52,50.33,0,postpaid,east,6,1
5499,36,64,197.76,30.98,5,prepaid,east,8,1
5500,49,71,245.94,50.36,1,postpaid,north,3,0
5501,68,53,846.58,35.28,0,postpaid,south,3,0
5502,43,47,318.05,15.81,2,postpaid,north,3,1
5503,47,59,950.15,11.36,1,prepaid,south,9,0
5504,53,56,914.61,51.78,6,prepaid,south,0,0
5505,65,80,619.39,38.28,7,postpaid,east,12,1
5506,26,55,996.1,31.89,0,prepaid,north,12,0
5507,31,37,864.63,0.62,2,postpaid,north,7,1
5508,67,27,240.85,36.17,1,postpaid,south,9,1
5509,57,69,179.02,58.54,0,postpaid,north,10,0
5510,51,38,196.31,49.59,0,postpaid,east,2,0
5511,63,35,131.41,7.22,6,postpaid,east,4,1
5512,44,75,219.07,19.04,6,postpaid,west,2,0
5513,68,11,643.53,29.79,2,prepaid,north,12,1
5514,39,43,152.26,38.66,5,prepaid,south,8,1
5515,68,66,489.62,28.88,4,postpaid,north,11,1
5516,19,15,424.05,22.4,4,prepaid,west,14,1
5517,27,45,528.67,32.51,3,prepaid,south,2,0
5518,55,57,654.35,36.47,5,postpaid,south,3,0
5519,66,33,518.32,24.73,3,prepaid,south,6,0
5520,27,27,494.1,13.26,3,prepaid,north,9,0
5521,23,43,917.83,50.14,1,postpaid,north,12,1
5522,54,17,646.9,35.73,5,prepaid,south,0,1
5523,50,36,926.06,13.67,4,prepaid,north,6,0
5524,33,45,325.55,46.44,5,postpaid,west,9,1
5525,43,3,636.36,41.02,1,postpaid,east,6,1
5526,53,47,605.29,10.65,6,postpaid,north,7,1
5527,37,71,717.75,47.95,6,prepaid,east,6,0
5528,33,80,832.78,21.35,4,prepaid,north,14,0
5529,28,40,602.48,48.09,1,prepaid,west,1,0
5530,52,51,176.2,37.46,7,prepaid,west,9,1
5531,22,68,294.53,0.98,4,postpaid,north,4,1
5532,53,5,728.11,54.65,7,prepaid,south,9,1
5533,47,5,818.49,57.16,4,postpaid,south,13,1
5534,45,83,926.37,36.08,6,postpaid,west,8,1
5535,45,71,842.03,26.17,6,prepaid,east,13,1
5536,37,76,520.46,45.08,7,postpaid,north,9,1
5537,58,44,333.43,48.14,3,postpaid,west,6,1
5538,43,48,981.38,59.13,2,prepaid,east,13,0
5539,59,33,740.61,28.41,1,prepaid,south,13,1
5540,20,73,912.18,51.18,4,prepaid,north,2,0
5541,32,42,746.98,51.53,5,postpaid,north,6,0
5542,50,80,492.01,14.75,2,postpaid,south,14,0
5543,61,55,870.11,12.65,0,postpaid,north,14,0
5544,24,26,571.57,2.29,3,postpaid,north,1,1
5545,38,10,123.64,23.97,4,postpaid,south,4,1
5546,18,34,279.65,48.15,6,postpaid,south,12,1
5547,26,78,538.85,52.76,5,postpaid,north,10,1
5548,19,58,105.16,57.94,3,prepaid,south,13,1
5549,38,26,770.49,9.92,5,postpaid,east,1,1
5550,43,50,229.04,36.2,6,postpaid,west,2,0
5551,26,73,595.18,14.4,4,prepaid,west,8,0
5552,18,24,794.5,16.17,5,postpaid,north,12,1
5553,21,5,897.73,3.17,5,postpaid,west,0,1
5554,44,80,318.93,13.51,1,postpaid,west,6,0
5555,33,17,450.47,17.81,4,postpaid,east,14,1
5556,58,9,239.56,30.56,7,prepaid,east,13,1
5557,31,31,303.14,11.26,5,postpaid,north,13,1
5558,53,13,246.15,56.58,0,prepaid,east,10,0
5559,39,72,519.55,23.66,3,postpaid,east,8,1
5560,66,55,489.52,13.89,0,prepaid,north,10,0
5561,18,28,115.74,53.76,1,prepaid,north,4,0
5562,22,39,855.73,24.93,1,prepaid,west,3,0
5563,54,70,680.4,38.17,3,postpaid,east,0,0
5564,41,56,883.9,31.77,6,prepaid,south,14,1
5565,26,16,996.7,17.98,0,prepaid,north,4,0
5566,69,67,409.93,3.85,2,prepaid,south,6,0
5567,21,45,158.23,5.48,5,postpaid,north,10,1
5568,18,50,442.69,30.46,4,prepaid,south,12,0
5569,33,14,476.51,30.29,2,prepaid,west,12,1
5570,51,46,962.58,42.44,7,prepaid,south,14,1
5571,28,62,466.12,52.2,5,postpaid,east,5,0
5572,56,20,423.7,57.28,4,postpaid,north,5,1
5573,54,60,892.17,12.22,6,postpaid,west,13,1
5574,20,65,598.05,8.48,6,prepaid,north,4,1
5575,44,54,377.78,19.33,2,prepaid,south,14,1
5576,29,66,916.98,8.7,3,prepaid,north,8,0
5577,41,44,622.52,4.29,1,prepaid,north,8,0
5578,53,36,504.01,56.38,3,postpaid,north,0,0
5579,25,42,973.66,20.51,2,prepaid,north,9,0
5580,46,49,104.08,52.87,0,prepaid,south,0,0
5581,57,67,510.42,35.19,1,postpaid,south,0,0
5582,59,35,581.3,38.6,3,prepaid,north,6,0
5583,63,4,629.6,43.56,1,prepaid,north,7,1
5584,29,65,119.83,55.75,6,postpaid,south,12,1
5585,40,46,792.26,51.74,2,postpaid,east,14,0
5586,27,32,487.51,42.35,7,prepaid,east,6,1
5587,56,50,669.44,25.75,3,postpaid,north,14,1
5588,26,39,102.35,22.94,1,prepaid,east,10,1
5589,33,63,414.89,40.35,4,prepaid,north,2,0
5590,42,61,903.33,7.99,4,postpaid,east,12,0
5591,52,33,904.85,18.64,3,prepaid,east,7,0
5592,47,44,593.92,2.85,3,prepaid,north,7,1
5593,60,77,366.28,17.26,3,postpaid,south,3,1
5594,19,21,617.65,29.33,4,postpaid,west,0,0
5595,18,36,396.58,7.28,1,prepaid,north,12,1
5596,32,45,507.89,8.48,2,prepaid,west,4,0
5597,66,43,653.94,57.48,3,postpaid,north,0,0
5598,47,7,664.42,47.78,7,prepaid,north,11,1
5599,44,47,479.01,32.04,4,prepaid,north,10,1
5600,37,4,210.92,59.54,5,prepaid,south,10,1
5601,55,58,856.01,54.95,2,prepaid,south,1,0
5602,19,75,851.13,49.89,3,prepaid,north,6,0
5603,26,45,865.12,21.1,5,postpaid,north,6,1
5604,24,1,769.3,16.99,4,prepaid,south,12,1
5605,55,41,792.42,42.66,1,prepaid,east,6,0
5606,46,10,918.87,36.29,1,prepaid,west,10,0
5607,29,25,452.36,20.2,7,postpaid,south,14,1
5608,63,56,461.01,22.15,2,postpaid,west,8,0
